1272562000_355162900_225,1273112200_354987800_45,left
1271234600_355986600_270,1272209100_355752500_45,right
1272119900_355640100_0,1271380700_356150800_270,left
1273067000_355033600_45,1272956800_355007900_135,left
1272965800_355216300_270,1272113900_355581200_45,right
1272972400_355279000_225,1272081900_355682700_90,right
1273131600_355242800_45,1272485700_355203300_135,equal
1271591900_355444100_225,1271421300_355505300_90,right
1272516800_355194300_90,1272277000_355646000_270,left
1272417800_355128700_270,1271358100_355994800_180,left
1273022500_355059500_270,1272618200_355201500_270,right
1273007100_355049800_180,1273056400_354983400_45,left
1272489200_355232800_45,1271232700_356032400_225,equal
1272448400_355142600_135,1271512000_355589100_315,right
1272560700_355057400_0,1273022500_355059500_0,left
1273037400_354967000_45,1272535000_355394600_90,right
1272916600_355085300_90,1272406700_355277600_90,right
1272660400_355201000_0,1273094300_355131400_135,right
1272982100_355072700_45,1272138500_355520400_90,right
1271384500_355847200_315,1273041800_355040500_180,equal
1271537800_355579800_90,1271374500_355513900_135,right
1272620300_355382100_0,1271468900_355423600_315,left
1272474800_355173300_135,1272094000_355721500_180,right
1271380700_355999300_225,1272555500_355229100_270,left
1273116700_355158600_225,1271242000_356106500_180,left
1271458200_355506500_0,1271304900_355945300_90,right
1272545700_355212200_135,1271390300_355845200_45,right
1272289200_355609300_270,1273065100_355052600_135,left
1272052000_355634000_90,1273054500_355173200_90,right
1271401700_355888200_135,1271504500_355591900_225,left
1272207500_355752500_135,1271329300_356028300_135,left
1272243000_355481800_315,1272247600_355627400_225,right
1271536200_355513000_45,1271237200_355985000_225,right
1272545500_355299100_180,1272224500_355650800_315,right
1273062900_355041600_315,1271251900_355978500_270,right
1273137200_355082700_225,1272271600_355562100_315,right
1273056400_354983400_0,1272205200_355762900_315,right
1273095300_355243200_180,1271450700_355323700_135,left
1273084700_355107200_0,1272057600_355478000_270,left
1272093200_355715700_225,1272117900_355665900_45,left
1272473900_355261100_0,1272109700_355556100_270,right
1271470100_355486600_0,1272994900_354957100_315,left
1272251400_355628100_225,1273131500_355047400_225,left
1272665600_355322700_180,1272276300_355607700_315,left
1273133600_355194600_90,1272569300_355102800_270,left
1272431400_355269700_225,1272500200_355342500_180,left
1272931000_355001600_270,1272166700_355553200_225,left
1272276700_355605800_45,1273023200_355062800_0,left
1272861700_355106800_45,1272470900_355078300_315,right
1272176500_355409700_90,1273134400_355142000_0,right
1273041300_354966000_270,1272062500_355647500_225,right
1271236500_355834300_180,1273039800_354976100_90,right
1272094800_355713500_315,1272204800_355750600_225,right
1272485700_355203300_180,1272671500_355292300_270,left
1273087200_355189100_315,1271327400_356004900_45,left
1272901200_354997100_90,1271505700_355474900_135,left
1272007200_355581700_225,1271440000_355479700_180,left
1272998500_355189000_270,1272088900_355637400_315,left
1273074900_355185300_180,1271328100_355981600_315,left
1272621900_355253500_0,1272206800_355653400_270,equal
1273117900_355014100_180,1271263600_356103700_270,right
1273138200_355126200_90,1272975100_355256900_180,right
1271530900_355607200_90,1271458200_355506500_180,right
1272863900_355102600_180,1271581100_355451700_270,right
1273074400_355069200_0,1272533700_355394100_315,right
1273160000_355161000_225,1273066200_355046200_90,right
1272075300_355651200_45,1272486700_355310500_135,left
1273098900_355069600_225,1272426300_355169200_45,right
1272561400_355270600_90,1272699900_355247900_135,right
1273023300_355056700_90,1272252700_355723500_225,equal
1271340900_355999600_45,1273001200_355276900_0,left
1272924700_355208900_0,1273128800_355059500_315,left
1271354200_355843900_180,1273156900_355147800_315,left
1271609300_355398300_135,1273037600_354965800_270,right
1271441500_355565700_270,1272211000_355749700_0,right
1273161600_355059100_90,1271419900_355571500_270,right
1272474200_355324300_180,1272562700_355073200_45,right
1271364300_355843900_225,1272045500_355670600_135,right
1272561600_355391800_0,1271447900_355426200_315,right
1271266700_355874900_225,1271455200_355605500_270,right
1271455400_355442300_135,1272863900_355102600_135,right
1272074900_355529500_270,1271453900_355442200_180,equal
1272901200_354997100_180,1272610700_355139000_225,right
1273054000_355035100_45,1272980000_355169800_315,right
1271579200_355401400_225,1272103000_355504200_225,right
1271387800_355512400_45,1272230000_355639700_315,right
1273095600_355151100_315,1272249300_355600500_180,left
1272200100_355750200_135,1273092900_355187600_270,left
1271225600_356058700_135,1271260000_356024500_90,right
1272452400_355319900_315,1271451400_355491900_315,left
1271449300_355428600_270,1271232700_356032400_225,left
1271555900_355410900_45,1273052500_355084800_90,left
1272063300_355475000_45,1273048200_355043400_45,right
1273086700_355163200_0,1272247600_355627400_45,right
1272063100_355645600_0,1271358500_356068400_90,left
1272115100_355556200_0,1273091100_355201100_180,left
1271351300_355898300_90,1271465400_355602500_225,left
1273155100_355083500_270,1271393800_355305600_45,right
1271505000_355431100_90,1271628400_355448800_180,right
1272094300_355716200_135,1272004500_355590900_180,left
1272622700_355204000_225,1272883400_355094900_270,left
1272603200_355203600_270,1272207500_355752500_0,left
1273142300_355059200_225,1272943700_355272100_45,right
1271595700_355534100_45,1272523900_355120700_0,left
1273091900_355121000_270,1271268700_355877600_270,left
1273116100_355098200_0,1271289600_355913700_45,right
1272256400_355646600_180,1273089400_354970600_90,left
1273053700_354971300_315,1272543200_355190400_180,left
1272588100_355386900_225,1272922000_355212700_90,right
1271377700_356063500_90,1271379100_355988400_225,left
1272676400_355245300_45,1272088700_355578400_270,left
1272251800_355628800_315,1272490000_355320000_180,left
1272462800_355179700_45,1272085700_355510200_270,right
1272460800_355173700_0,1272079900_355653400_90,left
1273162600_355193000_135,1272144200_355685800_225,right
1272296900_355649500_90,1273045000_355054800_315,left
1271253800_356011700_270,1272197000_355749300_90,right
1272498000_355390700_90,1271556100_355406500_90,right
1271335900_356000600_135,1272489600_355246500_90,left
1271398800_355891000_270,1272690300_355198000_45,left
1271265700_355969700_90,1272421000_355288200_90,left
1272088900_355637400_315,1271399100_355508500_315,right
1271547800_355577200_90,1272989500_355054400_180,left
1271341000_355440700_135,1271246500_356135500_180,equal
1272043400_355617700_0,1272484500_355061500_0,right
1271548900_355385600_135,1271400600_355982600_225,equal
1272109700_355556100_180,1271331100_356015400_135,left
1271410300_355550600_225,1272078900_355510800_135,right
1273122800_355052600_270,1272268900_355556800_270,equal
1272035700_355639100_180,1273083400_355222600_270,left
1272667000_355321800_225,1272418900_355233100_315,right
1273116600_355015800_135,1272257100_355647500_180,right
1273118400_355067900_270,1273074300_355028500_270,equal
1271509200_355589800_45,1271482200_355423200_225,left
1273132300_355190000_270,1272455800_355147000_315,equal
1272937100_355023600_135,1271376800_356057300_180,equal
1272038400_355698500_135,1271307000_355900900_315,left
1273129500_355222500_315,1272069600_355682800_315,equal
1272279600_355641400_90,1272968600_355065000_45,left
1273124200_355176700_180,1273087200_355189100_315,equal
1271246000_355843100_270,1273043600_354975000_315,left
1271246000_355843100_270,1273043600_354975000_315,left
1272997200_355056600_225,1272116200_355763300_45,left
1273110000_355104200_315,1272486400_355096800_315,equal
1272106200_355521600_225,1272666300_355305700_225,left
1272474200_355324300_270,1271439900_355909600_0,left
1272901300_355092300_0,1272638400_355201600_135,left
1272662000_355140300_225,1273026100_355002500_225,left
1271388600_355844400_45,1272972900_355049500_135,left
1271376800_356057300_180,1272623500_355192100_270,right
1272611400_355173500_0,1271423400_356083800_225,right
1271457600_355560500_225,1272207100_355687000_135,right
1272045500_355670600_315,1271427600_355976200_315,right
1271590200_355399700_45,1273023900_354986500_225,right
1271246000_355843100_225,1271418300_355366400_225,left
1272204800_355750600_315,1273143800_355086600_225,left
1272014200_355615100_180,1272406700_355277600_225,right
1273111800_355182800_135,1273119100_355150100_90,equal
1271420800_355503400_315,1273092600_355040600_270,right
1272574800_355389300_315,1271446800_355581500_180,left
1273080000_355092900_90,1272256400_355630600_45,equal
1272289200_355609300_270,1272465600_355276200_315,left
1273028100_355280000_270,1272419200_355288600_0,left
1272989500_355196900_135,1273005300_355236300_225,right
1271402700_355353000_45,1273088700_355118900_225,right
1271278300_356101300_0,1273010000_355161700_135,right
1273043400_354974200_90,1272575700_355400100_90,left
1271338400_356025600_45,1272533200_355121000_0,right
1273116200_355082200_135,1271246600_355999200_225,right
1272971300_355229200_45,1272268900_355556800_45,right
1271538200_355409800_90,1273066600_355265800_180,left
1272924800_355264300_270,1272488200_355226500_225,right
1272044300_355617800_45,1272422900_355161400_135,left
1271337300_355831900_180,1271229400_356149900_180,right
1272122100_355726400_270,1272206800_355653400_0,left
1272163500_355694700_90,1272993200_354984500_45,left
1271294500_356060200_225,1271260000_356024500_90,right
1271329300_356028300_0,1272267400_355561700_0,left
1272439900_355147900_90,1272869200_355102600_180,right
1272263100_355633200_90,1271455300_355491300_0,right
1273130600_355094300_0,1272412000_355179300_0,equal
1273139600_355228300_0,1273161300_355074300_225,left
1272923300_355268000_225,1272268000_355557700_225,right
1272069800_355462300_135,1272657400_355114200_45,right
1271262000_356022500_45,1272961800_354993400_225,left
1271460100_355465400_270,1272972200_355235500_180,left
1273105600_355112300_315,1272504900_355196000_0,equal
1271401200_355351600_45,1272537800_355398900_135,right
1272548900_355361500_90,1272212000_355521500_135,right
1272666800_355333500_45,1272098900_355720000_135,right
1272970600_355040500_315,1271485800_355421100_135,right
1271420600_356083600_135,1272083100_355636200_90,right
1271381000_356098100_90,1272022700_355523300_0,right
1272587700_355313000_180,1272888600_355096200_45,right
1271452500_355432600_0,1272050600_355642200_315,left
1272223600_355652900_225,1271457600_355451900_135,right
1273109700_355204400_0,1272035700_355639100_0,right
1272907200_355087800_225,1271266800_355879200_0,right
1273122500_355215100_180,1271256500_356024100_45,right
1272924200_355082600_315,1271450400_355539100_135,right
1272556400_355164100_270,1273004300_354968800_45,left
1273101900_355221300_90,1272096300_355547000_270,right
1273156900_355138900_270,1272970300_355229500_45,left
1273064300_355040800_270,1272575300_355204300_225,left
1271365900_355838800_270,1272579000_355205000_0,equal
1272158200_355407800_90,1271459000_355569800_315,left
1273156600_355059100_180,1273118400_355069100_270,right
1272929200_355076300_45,1272993200_354984500_315,left
1273078300_355087800_180,1272674300_355204600_90,left
1273053300_355117700_90,1271309400_355944600_225,right
1271387600_355918100_315,1273073000_355258800_315,right
1272119300_355637400_0,1271452400_355538400_45,left
1273135600_355216100_135,1272413000_355130000_225,right
1271218800_355904000_225,1272942500_355193100_270,equal
1273003600_354985100_45,1272476300_355330700_0,right
1272162000_355556200_315,1272421000_355288200_225,left
1273072000_355195600_45,1272603200_355203600_315,left
1272608800_355109500_180,1272657000_355115800_45,left
1271453000_355305900_270,1272138400_355559600_225,left
1271510200_355336800_315,1272667800_355306800_315,equal
1272611400_355178200_45,1271437400_355454500_135,equal
1271471900_355291800_315,1272173300_355508200_270,left
1273016500_355162200_135,1272067700_355461600_315,left
1273038300_355042900_45,1271504400_355502400_135,left
1271332400_356018100_270,1272690700_355194900_90,equal
1271391600_355895200_45,1273133600_355194600_270,left
1273163300_355191200_0,1271427300_355523200_270,right
1272987800_355167400_315,1273097600_355121400_45,right
1271349900_355519500_0,1271381900_356150500_90,left
1273130800_355062400_315,1273043600_354975000_270,right
1272663200_355146100_225,1273131600_355242800_135,left
1273129200_355219200_180,1272110400_355690300_270,right
1273084200_355071300_180,1272674300_355201200_45,right
1271324000_356097800_315,1273122300_355058000_225,right
1272072200_355513500_270,1272099200_355715400_225,equal
1271397800_355306000_315,1272418200_355131200_0,right
1271577500_355551900_270,1272950800_355041900_270,left
1272279600_355641400_225,1272679400_355213900_225,right
1271525900_355464200_90,1271254700_355977000_135,right
1273158600_355087000_315,1271327600_356097400_180,right
1271556100_355406500_45,1271398000_356023800_90,left
1271445400_355353800_135,1273070400_355059700_90,left
1272426300_355169200_225,1273096300_355056300_135,left
1273109800_355221800_0,1272931000_355199800_270,equal
1273163200_355121100_315,1272942900_355229300_0,right
1272460200_355238100_0,1271392400_355894600_0,right
1273069700_355202500_270,1273030900_355162900_135,equal
1271505600_355476700_0,1273122800_355052600_135,left
1271516000_355415300_180,1272209000_355654500_180,right
1272458800_355261100_315,1271520500_355465900_270,right
1271492100_355553700_45,1272923400_355210700_90,left
1273013500_355050200_225,1271311900_356008000_135,left
1272083900_355527000_45,1273144900_355085400_135,left
1273124500_355073500_0,1272497800_355106400_270,equal
1273053900_355038500_0,1272232600_355664900_0,left
1273100600_355221900_270,1272994100_355246700_315,right
1272207500_355611200_270,1272119500_355640100_90,left
1272578900_355390100_315,1271280700_356130600_45,left
1272024500_355692100_180,1273154600_355137700_0,right
1272113600_355589800_135,1272044300_355617800_0,left
1271320100_356053400_225,1271438800_355417100_0,equal
1272129300_355579400_45,1273121100_355167200_90,equal
1272273900_355613100_225,1271548400_355408600_45,left
1273138500_355113700_90,1273069300_354970400_0,right
1271464100_355359100_45,1273164800_355095500_270,left
1272953100_355042500_135,1271512000_355589100_315,right
1272670600_355280800_45,1272269700_355555200_45,left
1272089200_355525500_225,1271465300_355473600_0,right
1272088400_355525700_0,1272988500_355022000_90,left
1272470800_355314500_270,1271392200_355844800_270,right
1272109500_355471800_315,1271464100_355359100_270,left
1272929400_354999200_225,1271505700_355474900_180,right
1271603900_355390600_90,1273083500_355096800_135,right
1271327200_356095600_180,1273069300_355054000_180,right
1271425900_356014300_45,1272519700_355177800_270,right
1272130800_355652500_0,1272266600_355544600_270,right
1272497800_355307400_135,1273048200_354970400_0,equal
1271354500_355903600_0,1272486700_355155700_90,left
1272980000_355169800_315,1272661600_355245000_225,left
1271558400_355455200_225,1272672400_355245000_135,right
1272992400_355057900_315,1272550700_355391600_270,left
1271326800_355932900_0,1272140400_355520700_0,left
1272969900_355250200_180,1272614100_355343100_225,equal
1272602900_355389900_180,1272663500_355141700_45,left
1272118700_355627100_135,1271509000_355469900_90,equal
1272664200_355333000_180,1272893800_355094200_0,left
1272487300_355194700_135,1272213100_355717900_315,equal
1273119900_355035500_45,1272114300_355722400_0,right
1272515500_355220100_135,1273085700_355276500_180,right
1272460800_355173700_225,1273003100_355247700_270,right
1272114300_355579600_315,1273156900_355138900_135,left
1272992700_355033500_225,1271439900_355909600_225,left
1271265200_355968600_270,1273016500_355162200_135,left
1271546500_355566500_135,1271485300_355471400_135,left
1272142200_355684900_225,1273159700_355195700_270,left
1272439900_355147900_90,1272522500_355217200_270,left
1272022500_355522200_270,1272560000_355261900_45,left
1273129900_355148300_135,1272265200_355610100_180,left
1272113500_355673000_270,1271510600_355325900_180,right
1273095300_355243200_45,1271505700_355327700_0,right
1272863900_355102600_135,1272203500_355610100_180,right
1272608000_355110800_90,1272992200_355054500_90,equal
1272095300_355523900_270,1273015900_355015600_45,left
1272089700_355461500_0,1273071200_355068800_135,equal
1272923800_355270400_90,1272654600_355105700_135,left
1272954100_355085400_135,1271473700_355532400_45,right
1272209300_355585700_135,1271434900_355395900_90,right
1273068000_355052500_270,1273132500_355190700_315,left
1271339000_356135400_225,1272662900_355279000_180,equal
1271625100_355437200_0,1271609300_355398300_0,left
1272247600_355627400_45,1273128000_355013400_0,left
1272265600_355609400_225,1271466900_355477100_315,right
1272003900_355582200_180,1272909100_355031100_0,left
1272213100_355717900_315,1271394300_356025100_225,right
1271379800_356070800_270,1273141400_355063900_90,right
1271436500_355343600_225,1272088500_355429800_225,right
1272166700_355636200_0,1273120000_355109700_315,left
1272111600_355687700_90,1272058700_355515200_225,equal
1271334100_355928600_315,1271487800_355421000_45,left
1272060300_355671000_135,1271329300_356028300_315,right
1272956000_355065800_45,1272883700_355098100_135,left
1271287300_355955700_270,1271411500_355527200_180,left
1273133900_355238900_45,1271436900_355326300_180,equal
1273096200_355227400_90,1272445400_355181000_270,left
1271532700_355580800_270,1271538200_355409800_135,left
1271439900_355403800_225,1272467300_355130600_225,left
1271453100_355439900_90,1273124200_355127100_180,right
1272866400_355246600_315,1273088100_355276100_0,right
1272079300_355511900_135,1272065600_355478000_45,equal
1271467300_355487800_0,1273137300_355090000_180,left
1271419500_355338500_225,1272980400_355275200_45,right
1272608800_355109500_225,1272700300_355246800_90,left
1273040200_354964400_315,1273084400_355182700_270,equal
1272199700_355764000_180,1272063100_355757100_270,left
1271598700_355444400_180,1272215400_355482000_270,right
1271474700_355600900_315,1272525800_355393300_45,left
1272097700_355718400_135,1271527400_355415100_90,left
1272227200_355646600_45,1271591900_355444100_315,left
1273041300_355205600_135,1271267700_355975800_225,right
1272620600_355248900_0,1272437800_355196100_315,right
1271526400_355413000_90,1273069500_355196400_45,left
1272460800_355173700_225,1272994300_354977300_135,equal
1272076500_355686000_45,1272488400_355391200_315,left
1271309500_356025400_90,1273107400_355094800_225,left
1272115100_355587500_225,1271556100_355406500_225,left
1272567700_355335600_90,1272613600_355109100_225,right
1272666300_355101600_45,1272972500_355238400_225,left
1271484100_355529600_270,1271433700_355435600_135,right
1272130900_355785300_180,1271418000_356118000_315,equal
1271391600_355895200_315,1272227000_355645500_0,left
1271568200_355453300_270,1272086700_355656200_225,left
1271453400_355539700_270,1272218800_355724900_180,right
1272164300_355540500_45,1271426000_355614200_180,left
1273053900_355038500_180,1272082000_355641700_180,left
1272492400_355271900_225,1273072300_355207000_315,left
1271262000_356022500_225,1272929400_354999200_45,right
1272112500_355563600_180,1272130900_355785300_90,left
1273142700_355035400_270,1273018200_355238700_270,right
1272588100_355386900_135,1271417500_355342900_315,right
1272988500_355022000_0,1272117600_355614700_90,right
1271547800_355580700_135,1272662200_355243000_180,left
1271381100_356087900_45,1271575800_355478100_180,left
1271547600_355410700_270,1272498000_355390700_90,right
1272867000_355104800_180,1271503800_355530000_0,right
1272690700_355194900_225,1271249800_355851700_45,right
1271270900_356146500_270,1271393000_355376100_135,left
1272562500_355228200_315,1272998500_355189000_315,left
1271448000_355431000_225,1271460600_355474700_270,equal
1272212500_355719300_180,1273094300_355181100_315,equal
1272179900_355733400_180,1272575300_355204300_270,left
1271376500_355533400_180,1271348700_356094300_270,right
1272096800_355714600_270,1272042800_355576400_225,left
1271505700_355474900_135,1271586100_355575200_90,right
1272972400_355279000_270,1272204800_355609400_45,right
1272146600_355616500_225,1273061500_354965500_0,equal
1271614600_355416500_45,1273152500_355077100_270,equal
1272225900_355723500_0,1271358100_355913800_0,equal
1271266400_355997500_90,1271602600_355548000_225,right
1273099700_355111500_315,1272674300_355263100_45,left
1272705100_355189600_45,1271510300_355550000_0,equal
1273086000_355179500_315,1272677900_355250400_90,equal
1272937100_355200600_225,1272954600_355093300_315,right
1273141300_355047700_90,1272489400_355234200_0,right
1271400400_355418900_135,1272952800_354994900_180,left
1272570400_355332900_90,1273031100_355185800_135,equal
1272968000_354966600_225,1272987900_355281600_135,left
1272679000_355226400_225,1271457600_355451900_225,right
1272467300_355130600_225,1272474200_355324300_45,right
1272705100_355189600_225,1271325000_356095800_315,left
1272265200_355610100_45,1271246600_355999200_45,right
1273017900_355279200_90,1272287500_355665300_225,left
1273117300_355071000_45,1271425900_355612400_0,equal
1271342200_356034100_90,1271392400_355894600_90,left
1271568200_355453300_180,1271441500_355565700_180,left
1273041300_355205600_0,1271443200_355419700_225,right
1271497700_355420100_315,1271492100_355553700_135,right
1273145700_355088500_0,1272070500_355711600_0,right
1272668200_355156400_225,1271380800_356139500_315,equal
1272094700_355663100_90,1272988300_355291100_135,left
1272469500_355145100_225,1272647700_355241100_135,right
1273005300_355236300_225,1272981700_355189000_0,right
1272212500_355719300_90,1273122800_355052600_90,right
1273091300_355159600_45,1272118400_355626600_315,right
1272569300_355102800_135,1272237600_355684100_0,right
1271218800_355904000_45,1272678800_355239700_225,right
1272009700_355614600_180,1273097000_355245900_45,left
1272870700_355099900_225,1271513600_355595100_225,right
1271518500_355414500_135,1272503100_355157500_315,left
1271436600_355454900_135,1273092500_355042200_225,right
1272561400_355205200_90,1273001500_355269600_225,right
1273081800_355098300_315,1272934000_355271300_135,right
1272123400_355465500_45,1273078300_355087800_90,right
1271459000_355536800_315,1272208400_355755300_45,right
1272428500_355141600_315,1272117500_355575600_0,right
1272037300_355636500_225,1271509400_355587000_135,right
1271301600_355852400_45,1273008400_355052000_45,right
1271237200_355985000_135,1273089800_355122200_135,left
1272950100_355174400_0,1271286500_355861700_180,left
1271447900_355426200_315,1272994300_354977300_180,left
1272600300_355209700_45,1271410300_355550600_225,right
1272116400_355570600_180,1272901300_355092300_315,left
1271497300_355595300_180,1272113400_355611200_315,right
1272178900_355555200_90,1271375100_356151000_315,right
1271343300_356122700_90,1272663100_355332900_135,right
1271418100_355548200_180,1273137300_355081700_90,left
1273139400_355047500_225,1272893400_355093000_135,right
1271287300_355955700_45,1272678200_355200400_180,right
1271482200_355423200_0,1272663100_355332900_270,left
1272116600_355603300_270,1271437900_355501900_225,left
1272417100_355182500_270,1273074400_355069200_225,right
1272541800_355118300_45,1272108900_355689200_135,right
1272691800_355195600_270,1273160000_355161000_180,left
1271344000_356046700_315,1272547400_355188500_45,left
1272989500_355054400_135,1272065800_355658200_270,right
1272558000_355228500_0,1272618200_355201500_180,right
1272669400_355170700_225,1273133600_355194600_270,left
1272547400_355188500_225,1271300600_356028000_45,equal
1272687700_355112100_270,1273084400_355042000_45,equal
1272146300_355617300_315,1273055500_355038000_180,right
1272567700_355317100_0,1272676800_355198700_90,right
1272655100_355103200_135,1272931700_355200600_45,left
1271525900_355464200_180,1271218000_355996200_0,right
1272078200_355512200_0,1272654700_355104500_180,left
1273097800_355227500_315,1272267100_355605200_225,equal
1273122500_355215100_180,1271399100_355508500_270,right
1271464500_355575500_180,1272050600_355698100_180,right
1273141500_355062900_225,1271324100_356016800_225,equal
1273073800_355191600_90,1271441300_355466500_135,right
1272205400_355559400_0,1273125400_355174700_90,equal
1272460800_355195900_270,1271413800_355980200_135,left
1272454100_355125000_180,1271278300_356101300_225,right
1271418700_356116400_270,1271434600_355395900_90,right
1273103800_354978600_225,1273052700_355109200_135,left
1272086000_355717200_0,1271447000_355464200_270,right
1271383900_355361100_180,1271299400_356078200_135,equal
1272655100_355103200_90,1272976700_354987800_225,left
1272205200_355762900_45,1272485200_355078000_180,left
1271272100_355887800_270,1271420800_355503400_225,left
1272663700_355347300_180,1271399100_355508500_180,left
1271467300_355487800_225,1271473600_355595600_135,left
1273070600_355206000_180,1272143800_355687600_225,left
1272264800_355713400_180,1272515300_355201300_90,equal
1272226700_355646200_0,1271326100_355411500_0,left
1273162600_355193000_225,1272488800_355366900_135,right
1271589000_355522900_315,1271420900_355976800_45,right
1273040200_354964400_270,1271378100_355997700_270,left
1273150000_355074700_0,1272891800_355091500_90,right
1272144500_355681600_45,1273020200_355190300_180,right
1272094300_355716200_225,1272083100_355654900_135,left
1271603300_355358300_0,1271532000_355585500_225,right
1272084000_355587900_90,1272964000_355274900_225,right
1273171000_355089700_180,1272579000_355388800_270,left
1271468900_355423600_45,1272175500_355639600_0,equal
1272662400_355142200_180,1273007100_355049800_135,left
1272138400_355633400_135,1272473400_355259800_135,right
1272482800_355194700_180,1272622100_355201800_315,right
1272408400_355161700_135,1272270800_355623700_90,right
1272451800_355221600_225,1271251200_355976800_90,right
1271540900_355413300_45,1273139400_355047500_0,equal
1272077400_355710000_180,1271309400_355944600_135,right
1272243500_355480600_270,1272156500_355414000_135,left
1271371500_356089700_225,1272560200_355214600_225,left
1273092500_355042200_270,1271260800_356106200_90,left
1271518500_355414500_315,1271509000_355469900_45,equal
1271574100_355384300_270,1272195100_355754700_315,right
1271473700_355532400_135,1272138800_355733800_225,left
1272085100_355579800_225,1273078900_355217800_135,left
1273136700_355146500_90,1273122800_355052600_135,equal
1271475100_355500800_315,1271314700_355955000_90,left
1271349000_356141300_90,1273070500_355065200_90,left
1271389900_356086500_270,1272610700_355139000_45,left
1272657200_355113200_45,1273064500_355298400_45,right
1271328100_355981600_180,1273013300_354977400_45,left
1271518500_355414500_90,1271380500_355512700_90,right
1272542500_355192300_90,1273154900_355088200_45,left
1272923400_355210700_90,1272425200_355252600_45,left
1272946500_355237400_0,1273093800_355022000_315,right
1272490100_355244900_270,1272195000_355711200_45,equal
1272199700_355764000_0,1271459000_355536800_315,right
1271277300_356146400_270,1271498400_355570600_180,right
1272406700_355277600_0,1271248600_355978300_45,left
1273126600_355105800_270,1272624500_355268800_270,equal
1271437300_355396400_90,1272400600_355226900_270,left
1271419900_355571500_0,1272060900_355462700_135,left
1272486400_355096800_90,1271383400_355387700_45,right
1272156800_355664100_315,1273115500_355089900_315,left
1272125500_355438900_135,1272466600_355355400_270,right
1273096200_355168300_225,1273022300_354969900_135,equal
1272130900_355785300_90,1272607500_355114000_90,equal
1273137700_355161500_45,1272969900_355250200_225,equal
1272906000_355026000_0,1273129200_355219200_315,left
1272973300_355274700_90,1272465600_355124400_270,right
1271569000_355574800_225,1271439900_355909600_270,left
1273086600_355176300_180,1271379000_355898400_45,right
1272579000_355205000_270,1272116600_355670400_45,left
1271266100_355971400_0,1272079100_355655200_225,right
1273088100_355276100_0,1272071300_355473100_180,left
1271579200_355401400_0,1273020200_355190300_315,equal
1272488800_355223500_135,1272208500_355753400_90,right
1271546500_355566500_0,1272401200_355201300_180,right
1273032200_355158500_315,1273071200_355068800_45,right
1271412500_355337400_315,1271400900_356022800_270,left
1271218100_355905800_270,1272545200_355339800_270,left
1272569500_355259700_270,1272654700_355104500_225,left
1273071600_355138700_135,1272504900_355196000_135,left
1273122600_355094500_90,1272691800_355195600_45,equal
1271513700_355330400_0,1273041900_355038900_315,right
1271553300_355409500_0,1271598700_355444400_315,left
1272516700_355195500_315,1271287300_355955700_315,right
1272260500_355678600_180,1272273900_355613100_270,equal
1272046500_355663900_135,1272622700_355205100_90,right
1271387800_355512400_135,1271289900_355912100_45,right
1271391500_355851000_90,1272298600_355543100_180,left
1271457600_355451900_315,1271310400_355942400_0,left
1271439300_355972900_0,1272981700_355189000_315,left
1271217700_356109400_90,1272497800_355201400_0,left
1272044300_355617800_135,1272144200_355685800_225,right
1272167500_355530200_90,1272179900_355733400_45,left
1271420100_355570800_135,1272117900_355585500_90,equal
1272071300_355473100_0,1272648400_355136600_45,right
1271266700_355874900_270,1272032800_355677300_135,left
1272192000_355754100_0,1271553300_355603600_135,left
1271427900_355974800_45,1271457600_355560500_315,right
1271495300_355591800_225,1271417900_355885200_270,right
1273079500_354993800_180,1271573000_355402000_135,right
1272460900_355272200_315,1272590100_355387600_225,left
1271513600_355595100_135,1271504900_355581100_90,left
1271380800_355994900_0,1272519700_355171700_270,right
1272096200_355446900_135,1271384600_355899400_270,right
1272115800_355722800_315,1272207500_355611200_315,equal
1272231900_355698200_225,1272164300_355540500_135,right
1272243500_355480600_135,1271496500_355565800_135,equal
1272078100_355686600_0,1272659800_355182200_270,left
1271628400_355448800_45,1273120000_355004700_270,equal
1271504400_355502400_180,1272081300_355747600_225,left
1271508900_355590900_45,1273117300_355071000_90,left
1271373500_355516200_0,1271266100_355971400_315,left
1271453100_355439900_45,1272212500_355719300_0,left
1272500400_355117700_90,1272456500_355138400_225,left
1271482500_355530300_315,1271311800_356024800_180,left
1272447600_355321300_45,1272445600_355185700_225,equal
1272144500_355681600_45,1272239900_355621400_315,right
1272923400_355210700_90,1272123400_355465500_90,left
1271449300_355428600_225,1272963000_355235500_135,left
1272135800_355677100_180,1273063100_355043100_180,right
1273006500_355212900_225,1273118400_355058400_225,left
1272208900_355753400_45,1272579600_355203600_180,right
1272654700_355101300_0,1272068800_355682100_135,left
1272457100_355338900_180,1271335900_356000600_135,right
1272123400_355465500_315,1273085700_355098900_0,right
1272993100_355034700_90,1272173600_355507200_45,right
1272933700_355272300_180,1272522100_355213900_270,left
1271533900_355584400_225,1273118500_355066500_90,equal
1271293700_356039000_225,1271396000_355871000_45,left
1272907700_355085500_0,1272065600_355708100_0,left
1271389900_356086500_45,1271399100_355508500_45,left
1272654000_355101600_180,1272204800_355750600_315,right
1272204800_355750600_315,1272960100_355170900_90,right
1272993100_355034700_180,1271384800_356088500_90,right
1272654600_355105700_135,1271464500_355575500_270,left
